citizen_id,party_voted_past,mvar1,mvar2,mvar3,mvar4,mvar5,mvar11,mvar12,mvar13,mvar14,mvar15,mvar16,mvar17,mvar18,mvar19,mvar20,mvar21,mvar22,mvar23,mvar24,mvar25,mvar26,mvar27,mvar28,mvar29,mvar30,mvar31,mvar32,mvar33
C130186,Centaur,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,46-55,0,0,Diploma,5,AET,AET
C130187,Odyssey,0,0,0,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,1,18-24,1,0,Masters,8,AQX,AQX
C130188,Ebony,0,2,0,4,0,0,0,0,2,0,0,1,0,0,0,0,15,0,15,0,1,36-45,1,0,Masters,6,AYE,AYE
C130189,Odyssey,2,0,0,11,0,0,0,0,2,0,1,0,0,0,0,15,0,0,15,0,1,36-45,0,0,Degree,8,ASF,ASF
C130190,Cosmos,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,1,25-35,1,1,Diploma,7,ATI,AFR
C130191,Odyssey,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,4,25-35,0,1,Masters,7,AXR,AXR
C130192,Cosmos,2,0,0,0,13,0,0,0,0,1,0,0,0,0,2,9,0,0,0,2,4,55+,1,1,Degree,6,AMS,AMS
C130193,Centaur,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,15,0,15,0,3,18-24,0,0,Masters,7,AGD,AGD
C130194,Centaur,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,55+,1,0,Masters,6,AHS,AHS
C130195,Ebony,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,15,0,4,55+,1,0,Masters,0,ACL,AJV
C130196,Cosmos,3,0,0,0,17,1,0,0,0,5,0,0,0,0,0,12,0,0,0,14,3,25-35,0,0,Masters,7,ATI,ATI
C130197,Centaur,3,0,0,6,0,1,0,0,1,0,0,0,0,0,0,15,0,0,15,0,1,55+,1,1,Degree,8,AOT,AVV
C130198,Ebony,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,15,4,25-35,0,1,Masters,6,ATV,ATV
C130199,Ebony,0,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,25-35,0,0,Masters,6,ALG,ALG
C130200,Centaur,16,0,0,6,0,3,0,0,1,0,3,0,0,1,0,13,0,0,15,0,4,25-35,1,0,Degree,6,ATI,ATI
C130201,Ebony,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,0,0,0,3,18-24,1,0,Degree,8,ABX,AHD
C130202,Ebony,1,1,2,0,0,0,0,0,0,0,0,1,1,0,0,15,15,15,0,0,3,55+,1,1,Degree,7,AEC,ACL
C130203,Centaur,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,25-35,0,1,Diploma,7,AJI,AHS
C130204,Odyssey,1,0,0,4,0,0,0,0,0,0,0,0,0,2,0,15,0,0,15,0,3,36-45,1,0,Diploma,9,AZG,AET
C130205,Odyssey,0,0,0,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,1,25-35,1,1,Degree,9,ASF,AOV
C130206,Cosmos,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,4,36-45,1,1,Diploma,6,AJI,AJI
C130207,Cosmos,0,3,0,0,3,0,0,0,0,0,0,2,0,0,0,0,15,0,0,15,3,18-24,0,1,Masters,8,ATI,ACL
C130208,Cosmos,0,0,0,4,13,0,0,0,1,2,0,0,0,0,0,0,0,0,15,15,1,25-35,0,1,Masters,7,AVH,ATG
C130209,Odyssey,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,15,0,15,15,3,25-35,1,1,Degree,4,ACL,AAE
C130210,Odyssey,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,55+,1,1,Degree,7,ATF,AUE
C130211,Ebony,6,7,0,1,0,0,0,0,0,0,2,3,0,0,0,9,6,0,15,0,1,18-24,1,1,Degree,5,AOV,AOV
C130212,Ebony,0,13,0,2,0,0,2,0,0,0,0,2,0,0,0,0,15,0,15,0,1,55+,0,1,Masters,6,AXO,AXO
C130213,Ebony,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,15,0,15,0,3,25-35,1,0,Masters,8,AXO,AXO
C130214,Centaur,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,36-45,1,0,Degree,7,ATE,ATE
C130215,Odyssey,0,0,0,11,0,0,0,0,1,0,0,0,0,1,0,0,15,0,15,0,4,46-55,1,0,Diploma,8,ADV,ACD
C130216,Ebony,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,1,25-35,1,0,Degree,6,AXO,AXO
C130217,Ebony,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,14,0,0,0,1,25-35,1,1,Diploma,7,AZG,ANL
C130218,Ebony,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,15,0,0,15,3,25-35,1,0,Degree,6,AOV,AXT
C130219,Odyssey,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,3,25-35,1,0,Masters,7,AWI,AWI
C130220,Cosmos,0,0,0,0,12,0,0,0,0,3,0,0,0,0,0,0,15,0,0,15,3,55+,0,0,Primary,8,AJE,ATV
C130221,Tokugawa,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,15,0,15,0,0,4,25-35,1,0,Diploma,9,ANQ,AJV
C130222,Ebony,3,15,0,0,0,1,0,0,0,0,0,8,0,0,0,0,9,0,0,0,3,36-45,1,0,Degree,7,APH,AII
C130223,Cosmos,0,0,12,0,8,0,0,3,0,1,0,0,1,0,0,0,0,15,0,15,4,46-55,0,1,Masters,8,AOV,AOV
C130224,Centaur,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,0,0,0,3,36-45,0,1,Degree,3,ACL,AOV
C130225,Centaur,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,15,15,4,36-45,1,0,Diploma,5,AWM,AWM
C130226,Odyssey,1,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,3,18-24,1,0,Degree,8,ACO,ACO
C130227,Cosmos,0,0,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,15,3,18-24,1,0,Diploma,8,AJI,AJI
C130228,Odyssey,0,5,0,7,1,0,0,0,1,0,0,0,0,0,0,0,15,0,15,15,3,25-35,1,0,Diploma,4,ADV,ADV
C130229,Cosmos,4,4,3,1,20,1,1,0,0,5,0,1,0,0,0,15,15,15,15,15,3,36-45,0,0,Masters,7,AEC,AEC
C130230,Tokugawa,0,0,13,3,0,0,0,0,0,0,0,0,8,1,0,0,0,15,15,0,1,18-24,1,0,Degree,8,AHO,AHO
C130231,Centaur,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,15,1,25-35,1,0,Degree,6,AQX,ANQ
C130232,Odyssey,2,0,0,7,1,0,0,0,1,0,0,0,0,0,0,15,15,0,15,15,4,55+,1,0,Masters,6,AHR,AIZ
C130233,Centaur,10,0,0,0,2,1,0,0,0,1,0,0,0,0,0,13,0,0,0,0,4,18-24,1,0,Degree,7,ATI,ATI
C130234,Cosmos,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,15,15,0,0,15,4,25-35,0,0,Diploma,5,AVO,ACL
C130235,Tokugawa,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,15,15,0,0,3,55+,1,0,Masters,8,APH,ANQ
C130236,Cosmos,0,2,0,0,9,0,0,0,0,1,0,0,0,0,0,15,15,0,0,15,2,46-55,0,0,Degree,7,AER,AJV
C130237,Odyssey,1,10,0,9,2,0,1,0,0,0,0,3,0,2,0,15,14,0,15,15,1,36-45,1,0,Diploma,7,AWW,AWW
C130238,Centaur,4,1,0,3,0,1,0,0,0,0,0,0,0,1,0,15,15,0,15,0,4,36-45,1,1,Diploma,7,ACD,AHS
C130239,Cosmos,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13,4,36-45,1,0,Masters,7,AJI,AJI
C130240,Odyssey,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,4,25-35,1,0,Masters,8,AOV,AOV
C130241,Centaur,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,55+,1,0,Masters,8,AOV,AJI
C130242,Cosmos,0,0,0,0,7,0,0,0,0,1,0,0,0,0,1,0,15,0,0,15,3,46-55,1,1,Masters,7,AMS,AHR
C130243,Cosmos,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,55+,1,0,Masters,6,ACO,ACO
C130244,Centaur,19,0,0,0,1,4,0,0,0,0,3,0,0,0,0,13,0,0,0,0,3,25-35,1,0,Masters,8,AHS,AHS
C130245,Centaur,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25-35,1,0,Diploma,5,AZG,AZG
C130246,Cosmos,1,1,0,0,8,0,0,0,0,1,0,0,0,0,0,15,0,0,0,15,3,36-45,0,1,Degree,4,AMS,AMS
C130247,Cosmos,1,0,0,4,3,0,0,0,0,1,0,0,0,0,0,15,0,0,15,13,4,25-35,1,1,Diploma,6,AYE,AYE
C130248,Odyssey,0,0,0,11,0,0,0,0,4,0,0,0,0,1,0,0,0,0,15,0,4,55+,1,1,Degree,7,AQX,AQX
C130249,Centaur,2,0,0,4,0,1,0,0,1,0,0,0,0,0,0,15,0,0,15,0,1,25-35,1,0,Masters,10,ACA,ACO
C130250,Centaur,21,0,0,6,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,36-45,1,1,Masters,6,AHS,AHS
C130251,Ebony,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4,25-35,1,0,Primary,6,ACL,ASE
C130252,Tokugawa,0,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,15,15,0,0,4,36-45,1,0,Primary,7,AMO,AMI
C130253,Cosmos,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,25-35,1,0,Degree,7,AJN,ATI
C130254,Ebony,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,4,18-24,1,0,Degree,6,AWX,AWX
C130255,Odyssey,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,2,55+,1,0,Diploma,6,AYE,AYE
C130256,Cosmos,2,3,4,0,5,0,0,2,0,1,0,2,0,0,0,12,3,0,0,15,4,18-24,0,1,Primary,6,BBK,AJI
C130257,Ebony,6,6,2,0,0,1,1,1,0,0,1,0,0,0,0,15,15,15,0,0,3,36-45,1,1,Diploma,7,ACL,ANQ
C130258,Ebony,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,15,0,0,0,4,25-35,1,0,Degree,7,AEC,AEC
C130259,Cosmos,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,15,1,25-35,1,0,Degree,6,ATI,AHQ
C130260,Centaur,15,0,0,0,0,4,0,0,0,0,0,0,0,0,0,15,0,0,0,0,2,18-24,1,0,Diploma,0,ARK,ARK
C130261,Ebony,0,3,1,3,0,0,1,0,1,0,0,0,0,0,0,0,15,15,15,0,3,46-55,1,0,Primary,5,AII,AHR
C130262,Centaur,9,0,0,0,0,2,0,0,0,0,1,0,0,0,0,15,0,0,0,0,4,18-24,1,0,Degree,7,AWY,AWY
C130263,Odyssey,2,1,0,3,0,0,0,0,0,0,2,1,0,1,0,15,15,0,15,15,4,25-35,0,0,Masters,7,AHS,AMZ
C130264,Cosmos,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,3,36-45,1,0,Masters,8,AJI,AJI
C130265,Odyssey,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,3,46-55,1,0,Degree,8,AET,ATA
C130266,Ebony,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4,25-35,0,0,Degree,6,ACL,AII
C130267,Odyssey,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,1,25-35,1,0,Degree,3,ACL,ARJ
C130268,Cosmos,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,15,15,0,0,3,3,55+,1,0,Diploma,7,ACL,AMU
C130269,Centaur,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,46-55,1,0,Degree,3,ATI,ATI
C130270,Cosmos,0,0,0,0,17,0,0,0,0,4,0,0,0,0,0,0,0,0,0,15,3,36-45,0,0,Degree,5,AHR,AHR
C130271,Centaur,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10,11,0,0,0,1,25-35,0,0,Diploma,7,AHR,ACL
C130272,Ebony,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3,25-35,0,1,Masters,5,ABX,ABX
C130273,Odyssey,0,0,2,7,3,0,0,1,2,1,0,0,0,0,0,0,0,15,15,15,3,25-35,1,0,Diploma,6,ATI,AMH
C130274,Odyssey,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,4,25-35,0,0,Masters,8,AYE,ACL
C130275,Ebony,5,10,0,0,0,0,0,0,0,0,2,8,0,0,0,5,0,0,0,0,3,25-35,1,0,Degree,6,APH,ARK
C130276,Centaur,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,18-24,0,0,Primary,7,AOV,ACL
C130277,Odyssey,0,0,3,7,0,0,0,1,2,0,0,0,1,1,0,0,0,15,15,0,3,25-35,1,0,Degree,7,ACL,AEC
C130278,Centaur,9,0,0,0,1,1,0,0,0,0,3,0,0,0,0,9,0,0,0,0,3,55+,0,0,Diploma,6,ATI,ATI
C130279,Cosmos,0,0,0,0,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,3,46-55,1,0,Masters,8,AJI,AJI
C130280,Cosmos,0,0,6,0,2,0,0,0,0,1,0,0,3,0,0,0,15,15,0,15,1,46-55,1,0,Masters,8,AII,AEC
C130281,Tokugawa,1,0,12,0,0,0,0,4,0,0,0,0,2,0,0,15,0,15,0,0,3,46-55,1,0,Degree,7,AEC,AEC
C130282,Ebony,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4,18-24,1,0,Diploma,9,AOV,AOT
C130283,Ebony,0,2,0,5,1,0,0,0,2,0,0,1,0,0,0,0,15,0,15,15,4,18-24,1,0,Diploma,8,ACL,AMR
C130284,Tokugawa,0,0,6,1,0,0,0,3,0,0,0,0,0,0,0,0,0,15,15,0,1,55+,1,0,Primary,8,ATU,ACL
C130285,Odyssey,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,3,46-55,0,0,Masters,6,AJI,AJI
C130286,Centaur,2,0,0,4,3,1,0,0,1,1,0,0,0,0,0,15,0,0,15,15,2,18-24,0,0,Degree,7,ACL,AZN
C130287,Tokugawa,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,3,36-45,0,0,Masters,7,ANQ,ACL
C130288,Cosmos,3,2,1,0,12,0,0,0,0,3,1,1,0,0,0,7,15,0,0,15,3,55+,1,0,Diploma,6,AJI,AJI
C130289,Ebony,0,10,5,0,0,0,2,1,0,0,0,1,0,0,0,0,15,15,0,0,4,25-35,1,0,Masters,6,AXO,AXO
C130290,Cosmos,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,18-24,0,1,Degree,7,ATI,AMS
C130291,Centaur,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,55+,1,1,Masters,5,ARK,ALK
C130292,Odyssey,2,0,0,4,0,1,0,0,0,0,0,0,0,1,0,15,0,0,15,0,4,18-24,1,0,Diploma,9,AHJ,AHS
C130293,Ebony,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,4,18-24,0,0,Diploma,7,ACL,ASE
C130294,Cosmos,0,0,0,8,2,0,0,0,2,1,0,0,0,1,0,0,0,0,15,7,1,25-35,1,1,Diploma,6,ACL,ABX
C130295,Ebony,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,14,0,0,0,1,36-45,1,0,Diploma,7,AII,AII
C130296,Centaur,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,36-45,1,1,Diploma,8,AJV,ACL
C130297,Ebony,4,17,0,0,0,0,1,0,0,0,0,7,0,0,0,15,12,0,0,0,1,18-24,1,1,Masters,8,AVO,ARA
C130298,Tokugawa,0,0,8,2,0,0,0,2,0,0,0,0,2,0,0,0,0,15,15,0,1,55+,1,1,Degree,6,AET,AEC
C130299,Centaur,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,25-35,1,1,Primary,8,ATI,APH
C130300,Tokugawa,0,3,3,2,0,0,0,0,0,0,0,1,2,0,0,0,7,7,15,0,1,46-55,1,1,Degree,7,ABX,ABX
C130301,Odyssey,0,1,0,6,2,0,0,0,0,1,0,1,0,0,0,0,15,0,15,15,3,18-24,1,0,Masters,5,AWI,ATI
C130302,Ebony,0,8,0,0,0,0,1,0,0,0,0,4,0,0,0,0,15,0,0,0,3,18-24,0,0,Degree,8,AII,AII
C130303,Centaur,19,0,0,1,0,1,0,0,0,0,3,0,0,0,0,15,0,0,15,0,1,25-35,1,1,Degree,5,AHS,AHS
C130304,Centaur,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,18-24,1,0,Degree,4,AHS,AHS
C130305,Tokugawa,0,0,20,0,0,0,0,2,0,0,0,0,10,0,0,0,0,15,0,0,4,36-45,1,0,Degree,8,ANQ,ANQ
C130306,Ebony,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,15,0,15,0,4,46-55,1,0,Degree,8,AII,AES
C130307,Ebony,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,3,25-35,1,1,Masters,6,ASE,ASE
C130308,Cosmos,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,3,25-35,1,0,Degree,4,AZT,AWX
C130309,Centaur,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,55+,1,0,Masters,6,AVK,AVK
C130310,Ebony,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,0,0,0,3,18-24,0,0,Masters,7,APH,ABX
C130311,Ebony,0,6,5,0,0,0,0,1,0,0,0,0,2,0,0,0,15,15,0,0,3,18-24,0,1,Diploma,6,ATU,AJV
C130312,Odyssey,0,0,6,8,0,0,0,1,2,0,0,0,1,0,0,0,0,15,15,0,3,25-35,0,0,Masters,7,AES,AES
C130313,Odyssey,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,3,46-55,1,1,Diploma,7,AQU,AQU
C130314,Ebony,0,10,0,0,0,0,2,0,0,0,0,1,0,0,0,0,15,0,0,0,1,25-35,0,0,Diploma,5,AII,AII
C130315,Odyssey,0,1,2,2,0,0,0,0,0,0,0,1,2,0,0,0,15,15,15,0,3,46-55,0,0,Degree,5,AVX,AVJ
C130316,Odyssey,2,0,0,8,0,1,0,0,0,0,0,0,0,1,0,15,0,0,15,0,1,25-35,1,0,Masters,7,AUE,AUE
C130317,Odyssey,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,55+,0,0,Primary,6,AYE,ACL
C130318,Centaur,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,0,1,25-35,1,0,Degree,8,AVO,AVO
C130319,Odyssey,0,0,0,8,6,0,0,0,1,2,0,0,0,0,0,0,0,0,15,15,3,46-55,1,1,Masters,7,AHR,AHR
C130320,Centaur,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,15,4,25-35,1,0,Masters,7,AJO,AJO
C130321,Cosmos,3,0,0,0,8,0,0,0,0,0,1,0,0,0,0,15,0,0,0,15,3,55+,1,1,Degree,6,ATI,ARK
C130322,Ebony,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4,46-55,1,1,Diploma,5,AII,ACL
C130323,Ebony,0,13,0,0,1,0,0,0,0,0,0,4,0,0,0,0,15,0,0,15,3,36-45,1,0,Diploma,7,AII,ABX
C130324,Cosmos,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,1,46-55,1,1,Primary,4,AWX,AWK
C130325,Odyssey,0,4,0,4,1,0,0,0,1,0,0,1,0,0,0,0,15,15,15,15,2,36-45,1,0,Degree,7,AWX,AWX
C130326,Tokugawa,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,3,36-45,1,0,Diploma,7,ANQ,AOT
C130327,Cosmos,0,2,0,0,3,0,0,0,0,0,0,2,0,0,0,0,15,0,0,10,1,55+,1,0,Primary,9,ANO,AMS
C130328,Ebony,1,10,0,4,0,0,0,0,1,0,0,3,0,2,0,7,0,0,15,0,4,25-35,0,1,Masters,6,ABX,ABX
C130329,Centaur,13,0,9,0,0,4,0,1,0,0,1,0,4,0,0,11,0,15,0,0,2,25-35,0,0,Masters,8,ARK,ARK
C130330,Tokugawa,0,0,6,3,2,0,0,0,0,0,0,0,3,0,0,0,0,15,15,15,1,55+,1,1,Masters,6,AHO,AHO
C130331,Centaur,9,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,0,0,3,36-45,0,0,Masters,6,ATI,ATI
C130332,Ebony,0,19,0,0,6,0,1,0,0,3,0,5,0,0,0,15,15,0,0,15,3,25-35,1,1,Masters,7,ACL,ABX
C130333,Cosmos,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,1,46-55,1,0,Primary,5,AWX,AWX
C130334,Ebony,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,1,25-35,1,0,Degree,6,AWM,AHR
C130335,Centaur,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,25-35,1,0,Degree,7,AZU,ACL
C130336,Ebony,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3,55+,1,0,Masters,7,AOV,ABX
C130337,Tokugawa,0,0,9,2,0,0,0,1,0,0,0,0,1,0,0,0,0,15,15,0,1,18-24,1,0,Masters,8,AEC,AEC
C130338,Centaur,7,3,0,2,1,2,0,0,1,0,0,1,0,0,0,4,10,0,15,0,2,46-55,1,0,Masters,10,AWI,AUJ
C130339,Centaur,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,36-45,1,0,Masters,5,AHO,AVS
C130340,Cosmos,4,0,0,0,18,1,0,0,0,8,0,0,0,0,0,15,0,0,0,15,2,25-35,1,0,Degree,7,AHR,AHR
C130341,Ebony,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,1,55+,0,0,Primary,7,AWD,ACL
C130342,Ebony,1,5,0,3,3,0,1,0,0,0,0,1,0,0,0,15,2,0,15,15,1,46-55,1,0,Primary,5,AHO,ANQ
C130343,Tokugawa,0,0,8,3,0,0,0,3,1,0,0,0,0,0,0,0,0,15,15,0,1,25-35,1,1,Degree,8,ANQ,ANQ
C130344,Odyssey,1,4,0,10,2,0,0,0,4,0,0,1,0,0,1,15,0,0,6,5,4,55+,1,1,Degree,8,ATA,ATA
C130345,Cosmos,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,1,18-24,1,0,Masters,7,AHR,AHR
C130346,Odyssey,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,3,18-24,0,0,Masters,6,AQX,AQX
C130347,Centaur,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,15,0,0,15,1,18-24,1,1,Masters,8,AEC,AEC
C130348,Ebony,3,12,0,3,2,0,0,0,0,0,2,7,0,0,0,15,15,0,15,15,1,46-55,0,0,Masters,7,AMZ,AMZ
C130349,Ebony,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,15,0,15,0,4,25-35,1,1,Masters,7,AJV,AJV
C130350,Ebony,0,10,0,0,0,0,0,0,0,0,0,9,0,0,0,0,15,0,0,0,3,36-45,0,0,Masters,7,AFX,AFX
C130351,Cosmos,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,4,55+,1,1,Degree,6,ACL,AJI
C130352,Centaur,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12,0,0,0,7,4,46-55,1,0,Primary,7,ATI,ACL
C130353,Odyssey,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,25-35,1,0,Degree,8,ACL,AXO
C130354,Odyssey,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,3,25-35,1,0,Degree,6,AZN,AZN
C130355,Centaur,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,25-35,0,0,Masters,5,AWW,AWW
C130356,Ebony,6,6,3,0,0,1,0,1,0,0,1,3,0,0,0,0,6,3,0,0,1,46-55,1,0,Diploma,6,AUM,AUM
C130357,Centaur,3,18,14,0,2,0,1,0,0,0,3,9,2,0,2,0,0,10,0,0,4,46-55,0,1,Masters,6,APH,APH
C130358,Odyssey,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,4,25-35,0,1,Diploma,6,AYE,AEC
C130359,Cosmos,0,0,0,5,6,0,0,0,1,1,0,0,0,0,0,0,0,0,15,15,4,18-24,1,0,Degree,9,AMU,AMU
C130360,Odyssey,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15,15,4,18-24,0,0,Masters,9,AMZ,ACL
C130361,Centaur,7,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,0,0,1,46-55,0,0,Masters,6,AEC,AEC
C130362,Centaur,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,55+,1,0,Masters,6,AEC,ACL
C130363,Ebony,0,3,0,0,2,0,0,0,0,0,0,2,0,0,0,0,15,0,0,15,4,25-35,1,0,Masters,8,AWI,ACL
C130364,Cosmos,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,55+,1,0,Masters,5,AMR,AMR
C130365,Ebony,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,0,1,18-24,1,1,Primary,9,ACL,AGZ
C130366,Tokugawa,0,2,5,0,0,0,0,0,0,0,0,1,2,0,0,0,15,15,0,0,4,46-55,0,0,Degree,5,AMI,AMI
C130367,Tokugawa,0,0,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,0,3,25-35,0,0,Primary,6,AWL,AWL
C130368,Odyssey,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,1,25-35,0,0,Diploma,5,AUJ,AFX
C130369,Cosmos,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,25-35,0,0,Degree,7,AWX,AWX
C130370,Ebony,0,8,0,0,0,0,2,0,0,0,0,1,0,0,0,0,15,0,0,0,4,25-35,1,0,Masters,6,AXO,AXO
C130371,Ebony,3,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,15,0,15,4,25-35,1,0,Degree,9,APH,ANQ
C130372,Tokugawa,0,3,7,0,0,0,0,2,0,0,0,2,0,0,0,15,15,15,0,0,4,46-55,1,1,Masters,9,ANQ,ANQ
C130373,Odyssey,0,0,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,3,46-55,0,0,Primary,6,AJV,AJV
